ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
1,0,49767,618165.71,5806284.37,0.365285307179586,8.31,0.096,-0.0112,-0.0954,Car,2.0,4.4931,
2,0.033367,49767,618165.97,5806284.47,0.361685307179586,8.31,0.0761,-0.0124,-0.075,Car,2.0,4.4931,
3,0.066733,49767,618166.24,5806284.56,0.358585307179586,8.31,0.0492,-0.0132,-0.0474,Car,2.0,4.4931,
4,0.1001,49767,618166.5,5806284.66,0.355985307179586,8.31,0.0251,-0.014,0.0208,Car,2.0,4.4931,
5,0.133467,49767,618166.76,5806284.75,0.353885307179587,8.31,0.1306,-0.0147,0.1297,Car,2.0,4.4931,
6,0.166833,49767,618167.03,5806284.84,0.351985307179587,8.31,0.2464,-0.0156,0.246,Car,2.0,4.4931,
7,0.2002,49767,618167.29,5806284.94,0.350485307179587,8.32,0.3622,-0.0163,0.3619,Car,2.0,4.4931,
8,0.233567,49767,618167.55,5806285.03,0.349185307179586,8.34,0.485,-0.0171,0.4847,Car,2.0,4.4931,
9,0.266933,49767,618167.81,5806285.12,0.348185307179587,8.36,0.6076,-0.0177,0.6073,Car,2.0,4.4931,
10,0.3003,49767,618168.07,5806285.21,0.347285307179586,8.38,0.7304,-0.0185,0.7301,Car,2.0,4.4931,
11,0.333667,49767,618168.33,5806285.31,0.346485307179586,8.41,0.8461,-0.0189,0.8459,Car,2.0,4.4931,
12,0.367033,49767,618168.59,5806285.4,0.345885307179587,8.43,0.9392,-0.0191,0.939,Car,2.0,4.4931,
13,0.4004,49767,618168.85,5806285.49,0.345385307179586,8.47,1.06,-0.0197,1.0598,Car,2.0,4.4931,
14,0.433767,49767,618169.11,5806285.58,0.344985307179586,8.51,1.1736,-0.0199,1.1734,Car,2.0,4.4931,
15,0.467133,49767,618169.37,5806285.68,0.344585307179586,8.55,1.2803,-0.0202,1.2802,Car,2.0,4.4931,
16,0.5005,49767,618169.63,5806285.77,0.344285307179586,8.45,0.6433,-0.0158,0.6431,Car,2.0,4.4931,
17,0.533867,49767,618169.89,5806285.86,0.344085307179586,8.48,0.7125,-0.0165,0.7123,Car,2.0,4.4931,
18,0.567233,49767,618170.15,5806285.96,0.343885307179586,8.5,0.7676,-0.0169,0.7675,Car,2.0,4.4931,
19,0.6006,49767,618170.41,5806286.05,0.343785307179586,8.53,0.8264,-0.0174,0.8262,Car,2.0,4.4931,
20,0.633967,49767,618170.68,5806286.14,0.343685307179586,8.56,0.8884,-0.0177,0.8883,Car,2.0,4.4931,
21,0.667333,49767,618170.94,5806286.24,0.343585307179586,8.59,0.9684,-0.018,0.9682,Car,2.0,4.4931,
22,0.7007,49767,618171.21,5806286.33,0.343485307179586,8.62,1.06,-0.0183,1.0598,Car,2.0,4.4931,
23,0.734067,49767,618171.48,5806286.43,0.343485307179586,8.66,1.1338,-0.0185,1.1337,Car,2.0,4.4931,
24,0.767433,49767,618171.74,5806286.53,0.343485307179586,8.7,1.1867,-0.0186,1.1865,Car,2.0,4.4931,
25,0.8008,49767,618172.01,5806286.62,0.343485307179586,8.74,1.2183,-0.0187,1.2182,Car,2.0,4.4931,
26,0.834167,49767,618172.29,5806286.72,0.343485307179586,8.78,1.2466,-0.0188,1.2464,Car,2.0,4.4931,
27,0.867533,49767,618172.56,5806286.82,0.343485307179586,8.82,1.2888,-0.0187,1.2887,Car,2.0,4.4931,
28,0.9009,49767,618172.84,5806286.92,0.343585307179586,8.86,1.3275,-0.0186,1.3273,Car,2.0,4.4931,
29,0.934267,49767,618173.11,5806287.02,0.343585307179586,8.91,1.3452,-0.0186,1.3451,Car,2.0,4.4931,
30,0.967633,49767,618173.39,5806287.12,0.343585307179586,8.95,1.3416,-0.0184,1.3415,Car,2.0,4.4931,
31,1.001,49767,618173.67,5806287.22,0.343685307179586,9.0,1.3346,-0.0181,1.3345,Car,2.0,4.4931,
32,1.034367,49767,618173.96,5806287.32,0.343785307179586,9.04,1.3416,-0.0179,1.3415,Car,2.0,4.4931,
33,1.067733,49767,618174.24,5806287.42,0.343785307179586,9.09,1.3452,-0.0176,1.3451,Car,2.0,4.4931,
34,1.1011,49767,618174.53,5806287.52,0.343885307179586,9.13,1.3275,-0.0172,1.3274,Car,2.0,4.4931,
35,1.134467,49767,618174.82,5806287.63,0.343885307179586,9.18,1.2888,-0.0168,1.2887,Car,2.0,4.4931,
36,1.167833,49767,618175.11,5806287.73,0.343985307179587,9.22,1.2465,-0.0164,1.2464,Car,2.0,4.4931,
37,1.2012,49767,618175.41,5806287.84,0.344085307179586,9.26,1.2183,-0.0158,1.2182,Car,2.0,4.4931,
38,1.234567,49767,618175.7,5806287.94,0.344085307179586,9.3,1.1866,-0.0154,1.1865,Car,2.0,4.4931,
39,1.267933,49767,618176.0,5806288.05,0.344185307179586,9.34,1.1338,-0.0148,1.1337,Car,2.0,4.4931,
40,1.3013,49767,618176.3,5806288.16,0.344285307179586,9.38,1.0598,-0.0141,1.0597,Car,2.0,4.4931,
41,1.334667,49767,618176.6,5806288.26,0.344285307179586,9.41,1.0036,-0.0131,1.0035,Car,2.0,4.4931,
42,1.368033,49767,618176.9,5806288.37,0.344385307179587,9.44,0.9122,-0.0126,0.9122,Car,2.0,4.4931,
43,1.4014,49767,618177.2,5806288.48,0.344485307179586,9.47,0.8501,-0.012,0.85,Car,2.0,4.4931,
44,1.434767,49767,618177.5,5806288.59,0.344485307179586,9.5,0.7913,-0.0114,0.7912,Car,2.0,4.4931,
45,1.468133,49767,618177.8,5806288.7,0.344585307179586,9.52,0.7362,-0.0108,0.7362,Car,2.0,4.4931,
46,1.5015,49767,618178.11,5806288.81,0.344585307179586,9.55,0.6669,-0.0101,0.6669,Car,2.0,4.4931,
47,1.534867,49767,618178.41,5806288.92,0.344685307179586,9.57,0.6128,-0.0097,0.6128,Car,2.0,4.4931,
48,1.568233,49767,618178.72,5806289.03,0.344685307179586,9.58,0.56,-0.0093,0.5599,Car,2.0,4.4931,
49,1.6016,49767,618179.02,5806289.14,0.344685307179586,9.6,0.5112,-0.009,0.5111,Car,2.0,4.4931,
50,1.634967,49767,618179.33,5806289.25,0.344785307179587,9.61,0.4667,-0.0085,0.4666,Car,2.0,4.4931,
51,1.668333,49767,618179.63,5806289.36,0.344785307179587,9.63,0.4274,-0.0082,0.4273,Car,2.0,4.4931,
52,1.7017,49767,618179.94,5806289.47,0.344885307179586,9.64,0.3759,-0.0077,0.3758,Car,2.0,4.4931,
53,1.735067,49767,618180.24,5806289.58,0.344885307179586,9.65,0.3142,-0.0073,0.3141,Car,2.0,4.4931,
54,1.768433,49767,618180.55,5806289.69,0.344885307179586,9.66,0.2615,-0.007,0.2614,Car,2.0,4.4931,
55,1.8018,49767,618180.86,5806289.79,0.344885307179586,9.67,0.2188,-0.0066,0.2187,Car,2.0,4.4931,
56,1.835167,49767,618181.16,5806289.9,0.344985307179586,9.68,0.1876,-0.0062,0.1875,Car,2.0,4.4931,
57,1.868533,49767,618181.46,5806290.01,0.344985307179586,9.68,0.1424,-0.0058,0.1423,Car,2.0,4.4931,
58,1.9019,49767,618181.77,5806290.12,0.344985307179586,9.69,0.0809,-0.0053,0.0807,Car,2.0,4.4931,
59,1.935267,49767,618182.07,5806290.23,0.344985307179586,9.69,0.0312,-0.0051,0.0308,Car,2.0,4.4931,
60,1.968633,49767,618182.37,5806290.34,0.344985307179586,9.69,0.0076,-0.0046,-0.0061,Car,2.0,4.4931,
61,2.002,49767,618182.68,5806290.45,0.344985307179586,9.7,0.0273,-0.0042,-0.027,Car,2.0,4.4931,
62,0,49768,618156.33,5806278.75,0.728585307179587,6.55,0.5459,0.5449,0.0325,Car,2.1078,4.4557,
63,0.033367,49768,618156.51,5806278.88,0.719385307179587,6.55,0.615,0.6137,0.0397,Car,2.1078,4.4557,
64,0.066733,49768,618156.68,5806279.02,0.711285307179586,6.55,0.6827,0.6806,0.0529,Car,2.1078,4.4557,
65,0.1001,49768,618156.85,5806279.15,0.704085307179586,6.55,0.7538,0.7467,0.1033,Car,2.1078,4.4557,
66,0.133467,49768,618157.03,5806279.28,0.697785307179586,6.56,0.8341,0.8118,0.1913,Car,2.1078,4.4557,
67,0.166833,49768,618157.2,5806279.42,0.691985307179587,6.57,0.9215,0.8762,0.2852,Car,2.1078,4.4557,
68,0.2002,49768,618157.37,5806279.55,0.686785307179586,6.58,1.0137,0.9402,0.379,Car,2.1078,4.4557,
69,0.233567,49768,618157.54,5806279.68,0.681985307179586,6.59,1.1124,1.0039,0.4792,Car,2.1078,4.4557,
70,0.266933,49768,618157.72,5806279.81,0.677385307179586,6.6,1.0943,1.0645,0.2536,Car,2.1078,4.4557,
71,0.3003,49768,618157.89,5806279.94,0.672985307179586,6.61,1.1842,1.1228,0.3764,Car,2.1078,4.4557,
72,0.333667,49768,618158.07,5806280.07,0.668685307179587,6.63,1.2649,1.177,0.4633,Car,2.1078,4.4557,
73,0.367033,49768,618158.25,5806280.2,0.664485307179587,6.64,1.3612,1.2359,0.5704,Car,2.1078,4.4557,
74,0.4004,49768,618158.42,5806280.33,0.660285307179587,6.67,1.4649,1.2946,0.6854,Car,2.1078,4.4557,
75,0.433767,49768,618158.6,5806280.46,0.656085307179586,6.69,1.5607,1.3533,0.7775,Car,2.1078,4.4557,
76,0.467133,49768,618158.78,5806280.59,0.651785307179586,6.72,1.6463,1.4117,0.8471,Car,2.1078,4.4557,
77,0.5005,49768,618158.95,5806280.71,0.647385307179587,6.65,1.1122,1.0056,0.4753,Car,2.1078,4.4557,
78,0.533867,49768,618159.13,5806280.84,0.642885307179586,6.67,1.1876,1.0653,0.5249,Car,2.1078,4.4557,
79,0.567233,49768,618159.31,5806280.96,0.638285307179586,6.68,1.2524,1.1203,0.5599,Car,2.1078,4.4557,
80,0.6006,49768,618159.5,5806281.09,0.633485307179586,6.7,1.3142,1.171,0.5964,Car,2.1078,4.4557,
81,0.633967,49768,618159.68,5806281.21,0.628485307179586,6.72,1.3729,1.2174,0.6346,Car,2.1078,4.4557,
82,0.667333,49768,618159.86,5806281.34,0.623285307179586,6.75,1.4323,1.2596,0.6818,Car,2.1078,4.4557,
83,0.7007,49768,618160.05,5806281.46,0.617885307179586,6.77,1.494,1.2975,0.7406,Car,2.1078,4.4557,
84,0.734067,49768,618160.24,5806281.58,0.612185307179586,6.8,1.5502,1.3314,0.794,Car,2.1078,4.4557,
85,0.767433,49768,618160.43,5806281.7,0.606385307179586,6.82,1.5461,1.3623,0.7311,Car,2.1078,4.4557,
86,0.8008,49768,618160.62,5806281.82,0.600385307179586,6.85,1.5868,1.386,0.7727,Car,2.1078,4.4557,
87,0.834167,49768,618160.81,5806281.94,0.594085307179586,6.87,1.6195,1.4059,0.8039,Car,2.1078,4.4557,
88,0.867533,49768,618161.0,5806282.06,0.587585307179586,6.9,1.6522,1.422,0.8413,Car,2.1078,4.4557,
89,0.9009,49768,618161.2,5806282.17,0.580785307179586,6.93,1.6859,1.4345,0.8857,Car,2.1078,4.4557,
90,0.934267,49768,618161.4,5806282.29,0.573785307179587,6.96,1.7123,1.4433,0.9213,Car,2.1078,4.4557,
91,0.967633,49768,618161.6,5806282.4,0.566485307179586,6.99,1.7313,1.4486,0.9482,Car,2.1078,4.4557,
92,1.001,49768,618161.8,5806282.52,0.558885307179586,7.02,1.7418,1.4502,0.9649,Car,2.1078,4.4557,
93,1.034367,49768,618162.01,5806282.63,0.551085307179586,7.05,1.7529,1.4483,0.9875,Car,2.1078,4.4557,
94,1.067733,49768,618162.22,5806282.74,0.543085307179586,7.09,1.7653,1.4428,1.0173,Car,2.1078,4.4557,
95,1.1011,49768,618162.43,5806282.85,0.535085307179586,7.12,1.7703,1.4339,1.0382,Car,2.1078,4.4557,
96,1.134467,49768,618162.64,5806282.96,0.526985307179587,7.16,1.7674,1.4214,1.0504,Car,2.1078,4.4557,
97,1.167833,49768,618162.86,5806283.07,0.518885307179586,7.19,1.7558,1.4054,1.0524,Car,2.1078,4.4557,
98,1.2012,49768,618163.07,5806283.18,0.510885307179586,7.23,1.745,1.3861,1.0602,Car,2.1078,4.4557,
99,1.234567,49768,618163.29,5806283.29,0.502985307179586,7.26,1.7361,1.363,1.0753,Car,2.1078,4.4557,
100,1.267933,49768,618163.51,5806283.39,0.495185307179586,7.3,1.7193,1.3364,1.0817,Car,2.1078,4.4557,
101,1.3013,49768,618163.73,5806283.5,0.487485307179586,7.34,1.7356,1.309,1.1397,Car,2.1078,4.4557,
102,1.334667,49768,618163.95,5806283.6,0.480085307179587,7.37,1.697,1.2782,1.1162,Car,2.1078,4.4557,
103,1.368033,49768,618164.18,5806283.7,0.472785307179587,7.41,1.6652,1.2442,1.1067,Car,2.1078,4.4557,
104,1.4014,49768,618164.4,5806283.8,0.465685307179586,7.45,1.6265,1.2044,1.0931,Car,2.1078,4.4557,
105,1.434767,49768,618164.63,5806283.91,0.458885307179586,7.48,1.5868,1.1614,1.0812,Car,2.1078,4.4557,
106,1.468133,49768,618164.86,5806284.01,0.452285307179587,7.52,1.5463,1.1151,1.0713,Car,2.1078,4.4557,
107,1.5015,49768,618165.09,5806284.11,0.445885307179586,7.56,1.506,1.0657,1.064,Car,2.1078,4.4557,
108,1.534867,49768,618165.32,5806284.2,0.439785307179586,7.59,1.4612,1.0146,1.0515,Car,2.1078,4.4557,
109,1.568233,49768,618165.56,5806284.3,0.433885307179586,7.63,1.4158,0.964,1.0369,Car,2.1078,4.4557,
110,1.6016,49768,618165.79,5806284.4,0.428185307179586,7.66,1.3775,0.9149,1.0298,Car,2.1078,4.4557,
111,1.634967,49768,618166.03,5806284.5,0.422785307179586,7.69,1.3464,0.8672,1.0299,Car,2.1078,4.4557,
112,1.668333,49768,618166.27,5806284.6,0.417585307179587,7.73,1.3234,0.8209,1.038,Car,2.1078,4.4557,
113,1.7017,49768,618166.51,5806284.69,0.412685307179586,7.76,1.3033,0.776,1.0471,Car,2.1078,4.4557,
114,1.735067,49768,618166.75,5806284.79,0.408085307179586,7.8,1.2811,0.7324,1.051,Car,2.1078,4.4557,
115,1.768433,49768,618166.99,5806284.89,0.403585307179586,7.83,1.2604,0.6904,1.0545,Car,2.1078,4.4557,
116,1.8018,49768,618167.23,5806284.98,0.399385307179586,7.87,1.2413,0.6498,1.0577,Car,2.1078,4.4557,
117,1.835167,49768,618167.48,5806285.08,0.395485307179587,7.9,1.223,0.6108,1.0596,Car,2.1078,4.4557,
118,1.868533,49768,618167.72,5806285.17,0.391685307179586,7.94,1.2069,0.5732,1.0621,Car,2.1078,4.4557,
119,1.9019,49768,618167.97,5806285.27,0.388185307179587,7.97,1.1928,0.537,1.0651,Car,2.1078,4.4557,
120,1.935267,49768,618168.22,5806285.36,0.384885307179586,8.01,1.18,0.5018,1.0679,Car,2.1078,4.4557,
121,1.968633,49768,618168.47,5806285.46,0.381885307179586,8.05,1.168,0.468,1.0702,Car,2.1078,4.4557,
122,2.002,49768,618168.72,5806285.56,0.378985307179586,8.08,1.1563,0.4353,1.0713,Car,2.1078,4.4557,
123,2.035367,49768,618168.97,5806285.65,0.376385307179587,8.12,1.1464,0.4038,1.0729,Car,2.1078,4.4557,
124,2.068733,49768,618169.23,5806285.75,0.373985307179586,8.15,1.1382,0.3734,1.0752,Car,2.1078,4.4557,
125,2.1021,49768,618169.48,5806285.84,0.371785307179586,8.19,1.1308,0.3442,1.0771,Car,2.1078,4.4557,
126,2.135467,49768,618169.74,5806285.94,0.369685307179586,8.23,1.1238,0.3161,1.0785,Car,2.1078,4.4557,
127,2.168833,49768,618170.0,5806286.04,0.367785307179586,8.26,1.1168,0.2892,1.0787,Car,2.1078,4.4557,
128,2.2022,49768,618170.26,5806286.13,0.366085307179587,8.3,1.1111,0.2634,1.0795,Car,2.1078,4.4557,
129,2.235567,49768,618170.52,5806286.23,0.364385307179586,8.33,1.1071,0.2386,1.0811,Car,2.1078,4.4557,
130,2.268933,49768,618170.78,5806286.33,0.362885307179586,8.37,1.1032,0.215,1.0821,Car,2.1078,4.4557,
131,2.3023,49768,618171.04,5806286.42,0.361585307179586,8.41,1.0996,0.1924,1.0827,Car,2.1078,4.4557,
132,2.335667,49768,618171.3,5806286.52,0.360285307179586,8.44,1.0233,0.1727,1.0087,Car,2.1078,4.4557,
133,2.369033,49768,618171.57,5806286.62,0.359085307179586,8.47,1.0135,0.1502,1.0023,Car,2.1078,4.4557,
134,2.4024,49768,618171.84,5806286.72,0.357985307179586,8.51,1.0164,0.1307,1.0079,Car,2.1078,4.4557,
135,2.435767,49768,618172.1,5806286.81,0.357085307179586,8.54,1.0372,0.1122,1.0312,Car,2.1078,4.4557,
136,2.469133,49768,618172.37,5806286.91,0.356185307179587,8.58,1.0761,0.0948,1.0719,Car,2.1078,4.4557,
137,2.5025,49768,618172.64,5806287.01,0.355385307179586,8.61,1.1151,0.0784,1.1123,Car,2.1078,4.4557,
138,2.535867,49768,618172.91,5806287.11,0.354585307179586,8.65,1.1425,0.0635,1.1407,Car,2.1078,4.4557,
139,2.569233,49768,618173.18,5806287.21,0.353985307179586,8.69,1.1712,0.0495,1.1702,Car,2.1078,4.4557,
140,2.6026,49768,618173.46,5806287.31,0.353385307179586,8.73,1.2019,0.0363,1.2013,Car,2.1078,4.4557,
141,2.635967,49768,618173.73,5806287.41,0.352985307179586,8.77,1.2344,0.0239,1.2342,Car,2.1078,4.4557,
142,2.669333,49768,618174.01,5806287.51,0.352485307179586,8.81,1.2838,0.0122,1.2838,Car,2.1078,4.4557,
143,2.7027,49768,618174.28,5806287.61,0.352185307179586,8.86,1.3327,0.0014,1.3327,Car,2.1078,4.4557,
144,2.736067,49768,618174.56,5806287.71,0.351885307179586,8.9,1.3575,-0.0087,1.3574,Car,2.1078,4.4557,
145,2.769433,49768,618174.84,5806287.81,0.351685307179586,8.95,1.358,-0.018,1.3578,Car,2.1078,4.4557,
146,2.8028,49768,618175.12,5806287.92,0.351585307179586,8.99,1.3343,-0.0266,1.334,Car,2.1078,4.4557,
147,2.836167,49768,618175.4,5806288.02,0.351485307179586,9.03,1.3263,-0.0343,1.3259,Car,2.1078,4.4557,
148,2.869533,49768,618175.68,5806288.12,0.351485307179586,9.08,1.3346,-0.0414,1.334,Car,2.1078,4.4557,
149,2.9029,49768,618175.96,5806288.23,0.351485307179586,9.12,1.3191,-0.0476,1.3182,Car,2.1078,4.4557,
150,2.936267,49768,618176.24,5806288.33,0.351585307179586,9.17,1.2794,-0.0531,1.2783,Car,2.1078,4.4557,
151,2.969633,49768,618176.52,5806288.43,0.351685307179586,9.21,1.2154,-0.0578,1.2141,Car,2.1078,4.4557,
152,3.003,49768,618176.81,5806288.54,0.351885307179586,9.25,1.2477,-0.0629,1.2461,Car,2.1078,4.4557,
153,3.036367,49768,618177.1,5806288.64,0.352085307179586,9.29,1.1944,-0.0662,1.1926,Car,2.1078,4.4557,
154,3.069733,49768,618177.39,5806288.75,0.352385307179587,9.33,1.1491,-0.0686,1.147,Car,2.1078,4.4557,
155,3.1031,49768,618177.68,5806288.86,0.352785307179587,9.37,1.1115,-0.0704,1.1093,Car,2.1078,4.4557,
156,3.136467,49768,618177.98,5806288.97,0.353085307179586,9.4,1.0815,-0.0714,1.0791,Car,2.1078,4.4557,
157,3.169833,49768,618178.27,5806289.08,0.353485307179586,9.44,1.046,-0.0717,1.0435,Car,2.1078,4.4557,
158,3.2032,49768,618178.57,5806289.19,0.353885307179587,9.46,1.0443,-0.0738,1.0417,Car,2.1078,4.4557,
159,3.236567,49768,618178.87,5806289.3,0.354185307179586,9.48,1.0426,-0.0756,1.0398,Car,2.1078,4.4557,
160,3.269933,49768,618179.18,5806289.42,0.354585307179586,9.5,1.0404,-0.0769,1.0376,Car,2.1078,4.4557,
161,3.3033,49768,618179.48,5806289.53,0.354985307179586,9.52,1.0378,-0.0779,1.0349,Car,2.1078,4.4557,
162,3.336667,49768,618179.79,5806289.64,0.355285307179586,9.55,1.0344,-0.0783,1.0314,Car,2.1078,4.4557,
163,3.370033,49768,618180.1,5806289.76,0.355585307179586,9.57,1.1223,-0.0805,1.1195,Car,2.1078,4.4557,
164,3.4034,49768,618180.4,5806289.87,0.355885307179586,9.6,1.1373,-0.0801,1.1344,Car,2.1078,4.4557,
165,3.436767,49768,618180.71,5806289.99,0.356185307179587,9.62,1.1304,-0.079,1.1276,Car,2.1078,4.4557,
166,3.470133,49768,618181.02,5806290.1,0.356485307179586,9.65,1.0983,-0.0772,1.0956,Car,2.1078,4.4557,
167,3.5035,49768,618181.33,5806290.22,0.356685307179586,9.68,1.0382,-0.0746,1.0355,Car,2.1078,4.4557,
168,3.536867,49768,618181.63,5806290.33,0.356985307179587,9.7,0.973,-0.0713,0.9704,Car,2.1078,4.4557,
169,3.570233,49768,618181.94,5806290.45,0.357185307179586,9.73,0.9196,-0.0678,0.9171,Car,2.1078,4.4557,
170,3.6036,49768,618182.25,5806290.56,0.357385307179586,9.75,0.8584,-0.0643,0.856,Car,2.1078,4.4557,
171,3.636967,49768,618182.56,5806290.68,0.357585307179586,9.77,0.788,-0.0607,0.7857,Car,2.1078,4.4557,
172,3.670333,49768,618182.87,5806290.79,0.357685307179586,9.79,0.7067,-0.0571,0.7044,Car,2.1078,4.4557,
173,0,49769,618146.7,5806291.09,2.88468530717959,7.42,0.5778,0.235,-0.5279,Car,1.8835,4.8654,
174,0.033367,49769,618146.45,5806291.15,2.88508530717959,7.4,0.5636,0.2643,-0.4977,Car,1.8835,4.8654,
175,0.066733,49769,618146.2,5806291.22,2.88538530717959,7.38,0.5128,0.2928,-0.4209,Car,1.8835,4.8654,
176,0.1001,49769,618145.96,5806291.28,2.88568530717959,7.37,0.4279,0.3206,-0.2834,Car,1.8835,4.8654,
177,0.133467,49769,618145.71,5806291.34,2.88578530717959,7.36,0.3586,0.3481,-0.0861,Car,1.8835,4.8654,
178,0.166833,49769,618145.47,5806291.41,2.88578530717959,7.37,0.3946,0.3752,0.1219,Car,1.8835,4.8654,
179,0.2002,49769,618145.23,5806291.47,2.88578530717959,7.37,0.5195,0.4017,0.3295,Car,1.8835,4.8654,
180,0.233567,49769,618144.99,5806291.53,2.88558530717959,7.39,0.6948,0.4281,0.5473,Car,1.8835,4.8654,
181,0.266933,49769,618144.76,5806291.59,2.88528530717959,7.41,0.8902,0.4549,0.7652,Car,1.8835,4.8654,
182,0.3003,49769,618144.52,5806291.66,2.88488530717959,7.44,1.0943,0.481,0.9829,Car,1.8835,4.8654,
183,0.333667,49769,618144.29,5806291.72,2.88438530717959,7.48,1.4351,0.4993,1.3454,Car,1.8835,4.8654,
184,0.367033,49769,618144.05,5806291.78,2.88378530717959,7.53,1.6445,0.5269,1.5578,Car,1.8835,4.8654,
185,0.4004,49769,618143.82,5806291.85,2.88298530717959,7.58,1.8157,0.5548,1.7289,Car,1.8835,4.8654,
186,0.433767,49769,618143.58,5806291.91,2.88208530717959,7.64,1.9563,0.5819,1.8677,Car,1.8835,4.8654,
187,0.467133,49769,618143.35,5806291.97,2.88118530717959,7.7,2.0668,0.6096,1.9749,Car,1.8835,4.8654,
188,0.5005,49769,618143.11,5806292.04,2.87998530717959,7.6,0.8839,0.4357,0.769,Car,1.8835,4.8654,
189,0.533867,49769,618142.88,5806292.1,2.87878530717959,7.63,0.9724,0.465,0.854,Car,1.8835,4.8654,
190,0.567233,49769,618142.64,5806292.17,2.87738530717959,7.66,1.0575,0.4942,0.9349,Car,1.8835,4.8654,
191,0.6006,49769,618142.4,5806292.24,2.87598530717959,7.69,1.1455,0.5239,1.0187,Car,1.8835,4.8654,
192,0.633967,49769,618142.16,5806292.31,2.87438530717959,7.73,1.2365,0.554,1.1055,Car,1.8835,4.8654,
193,0.667333,49769,618141.92,5806292.38,2.87258530717959,7.77,1.3432,0.5846,1.2093,Car,1.8835,4.8654,
194,0.7007,49769,618141.68,5806292.45,2.87078530717959,7.81,1.4671,0.6156,1.3317,Car,1.8835,4.8654,
195,0.734067,49769,618141.43,5806292.52,2.86878530717959,7.85,1.5806,0.6472,1.442,Car,1.8835,4.8654,
196,0.767433,49769,618141.19,5806292.59,2.86678530717959,7.9,1.678,0.6795,1.5343,Car,1.8835,4.8654,
197,0.8008,49769,618140.94,5806292.66,2.86458530717959,7.96,1.7595,0.7124,1.6088,Car,1.8835,4.8654,
198,0.834167,49769,618140.69,5806292.74,2.86218530717959,8.01,1.8282,0.7458,1.6691,Car,1.8835,4.8654,
199,0.867533,49769,618140.44,5806292.82,2.85988530717959,8.07,1.9193,0.7799,1.7537,Car,1.8835,4.8654,
200,0.9009,49769,618140.18,5806292.9,2.85738530717959,8.13,1.9898,0.8148,1.8154,Car,1.8835,4.8654,
201,0.934267,49769,618139.92,5806292.98,2.85468530717959,8.19,2.0445,0.8502,1.8593,Car,1.8835,4.8654,
202,0.967633,49769,618139.65,5806293.06,2.85198530717959,8.25,2.0835,0.8863,1.8856,Car,1.8835,4.8654,
203,1.001,49769,618139.39,5806293.15,2.84918530717959,8.31,2.1103,0.9231,1.8977,Car,1.8835,4.8654,
204,1.034367,49769,618139.12,5806293.23,2.84618530717959,8.38,2.1484,0.9607,1.9216,Car,1.8835,4.8654,
205,1.067733,49769,618138.85,5806293.32,2.84308530717959,8.44,2.1944,0.9992,1.9538,Car,1.8835,4.8654,
206,1.1011,49769,618138.58,5806293.41,2.83988530717959,8.51,2.2252,1.0381,1.9682,Car,1.8835,4.8654,
207,1.134467,49769,618138.3,5806293.5,2.83658530717959,8.57,2.2411,1.078,1.9648,Car,1.8835,4.8654,
208,1.167833,49769,618138.03,5806293.6,2.83318530717959,8.64,2.2458,1.1187,1.9473,Car,1.8835,4.8654,
209,1.2012,49769,618137.75,5806293.69,2.82968530717959,8.7,2.2617,1.1601,1.9415,Car,1.8835,4.8654,
210,1.234567,49769,618137.47,5806293.79,2.82598530717959,8.77,2.2858,1.2023,1.944,Car,1.8835,4.8654,
211,1.267933,49769,618137.2,5806293.89,2.82208530717959,8.83,2.2961,1.2455,1.9289,Car,1.8835,4.8654,
212,1.3013,49769,618136.92,5806293.99,2.81818530717959,8.9,2.2928,1.289,1.8961,Car,1.8835,4.8654,
213,1.334667,49769,618136.63,5806294.09,2.81398530717959,8.96,2.2232,1.3329,1.7793,Car,1.8835,4.8654,
214,1.368033,49769,618136.35,5806294.2,2.80978530717959,9.02,2.1442,1.3817,1.6396,Car,1.8835,4.8654,
215,1.4014,49769,618136.07,5806294.3,2.80538530717959,9.07,2.1463,1.4264,1.6037,Car,1.8835,4.8654,
216,1.434767,49769,618135.78,5806294.41,2.80088530717959,9.12,2.1537,1.4722,1.572,Car,1.8835,4.8654,
217,1.468133,49769,618135.5,5806294.52,2.79618530717959,9.17,2.1664,1.5186,1.545,Car,1.8835,4.8654,
218,1.5015,49769,618135.21,5806294.64,2.79128530717959,9.23,2.18,1.5655,1.517,Car,1.8835,4.8654,
219,1.534867,49769,618134.92,5806294.75,2.78638530717959,9.28,2.1873,1.6123,1.4781,Car,1.8835,4.8654,
220,1.568233,49769,618134.63,5806294.87,2.78118530717959,9.32,2.1967,1.6578,1.4413,Car,1.8835,4.8654,
221,1.6016,49769,618134.34,5806294.99,2.77588530717959,9.37,2.2163,1.7021,1.4195,Car,1.8835,4.8654,
222,1.634967,49769,618134.05,5806295.11,2.77048530717959,9.42,2.2454,1.7452,1.4128,Car,1.8835,4.8654,
223,1.668333,49769,618133.76,5806295.24,2.76488530717959,9.47,2.2831,1.787,1.421,Car,1.8835,4.8654,
224,1.7017,49769,618133.47,5806295.36,2.75918530717959,9.51,2.3184,1.8276,1.4266,Car,1.8835,4.8654,
225,1.735067,49769,618133.18,5806295.49,2.75338530717959,9.56,2.345,1.8664,1.4197,Car,1.8835,4.8654,
