ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
86,2.836167,49781,618148.75,5806291.19,2.82958530717959,5.92,1.467,0.3886,-1.4146,Car,1.8357,4.2926,
87,2.869533,49781,618148.56,5806291.25,2.82548530717959,5.87,1.4843,0.3235,-1.4486,Car,1.8357,4.2926,
88,2.9029,49781,618148.37,5806291.32,2.82188530717959,5.82,1.502,0.2593,-1.4794,Car,1.8357,4.2926,
89,2.936267,49781,618148.19,5806291.39,2.81848530717959,5.77,1.5061,0.1963,-1.4933,Car,1.8357,4.2926,
90,2.969633,49781,618148.01,5806291.45,2.81558530717959,5.72,1.4959,0.1343,-1.4898,Car,1.8357,4.2926,
91,3.003,49781,618147.83,5806291.52,2.81288530717959,5.67,1.4857,0.0736,-1.4838,Car,1.8357,4.2926,
92,3.036367,49781,618147.65,5806291.58,2.81068530717959,5.62,1.4894,0.0139,-1.4893,Car,1.8357,4.2926,
93,3.069733,49781,618147.48,5806291.64,2.80878530717959,5.57,1.4352,-0.0459,-1.4345,Car,1.8357,4.2926,
94,3.1031,49781,618147.31,5806291.71,2.80718530717959,5.52,1.4125,-0.1038,-1.4087,Car,1.8357,4.2926,
95,3.136467,49781,618147.14,5806291.77,2.80598530717959,5.48,1.3751,-0.1607,-1.3657,Car,1.8357,4.2926,
96,3.169833,49781,618146.97,5806291.83,2.80498530717959,5.43,1.3377,-0.2165,-1.3201,Car,1.8357,4.2926,
97,3.2032,49781,618146.8,5806291.89,2.80438530717959,5.39,1.3141,-0.2713,-1.2858,Car,1.8357,4.2926,
98,3.236567,49781,618146.64,5806291.95,2.80408530717959,5.35,1.2903,-0.3253,-1.2486,Car,1.8357,4.2926,
99,3.269933,49781,618146.47,5806292.0,2.80398530717959,5.31,1.2525,-0.3779,-1.1942,Car,1.8357,4.2926,
100,3.3033,49781,618146.31,5806292.06,2.80418530717959,5.27,1.2021,-0.4297,-1.1227,Car,1.8357,4.2926,
101,3.336667,49781,618146.15,5806292.12,2.80468530717959,5.23,1.1519,-0.4812,-1.0466,Car,1.8357,4.2926,
102,3.370033,49781,618145.99,5806292.17,2.80538530717959,5.2,1.1127,-0.5269,-0.9801,Car,1.8357,4.2926,
103,3.4034,49781,618145.83,5806292.22,2.80648530717959,5.17,1.0915,-0.5771,-0.9265,Car,1.8357,4.2926,
104,3.436767,49781,618145.67,5806292.28,2.80778530717959,5.14,1.0713,-0.6261,-0.8693,Car,1.8357,4.2926,
105,3.470133,49781,618145.51,5806292.33,2.80938530717959,5.11,1.0525,-0.6738,-0.8085,Car,1.8357,4.2926,
106,3.5035,49781,618145.36,5806292.38,2.81128530717959,5.08,1.0302,-0.7199,-0.737,Car,1.8357,4.2926,
107,3.536867,49781,618145.2,5806292.43,2.81338530717959,5.06,1.0096,-0.7637,-0.6603,Car,1.8357,4.2926,
108,3.570233,49781,618145.05,5806292.48,2.81588530717959,5.04,1.0015,-0.8057,-0.5948,Car,1.8357,4.2926,
109,3.6036,49781,618144.89,5806292.53,2.81868530717959,5.02,1.0614,-0.846,-0.641,Car,1.8357,4.2926,
110,3.636967,49781,618144.73,5806292.57,2.82178530717959,5.0,1.0687,-0.883,-0.602,Car,1.8357,4.2926,
111,3.670333,49781,618144.58,5806292.62,2.82518530717959,4.98,1.0804,-0.9183,-0.5692,Car,1.8357,4.2926,
112,3.7037,49781,618144.42,5806292.67,2.82888530717959,4.96,1.0875,-0.952,-0.5258,Car,1.8357,4.2926,
113,3.737067,49781,618144.26,5806292.71,2.83288530717959,4.94,1.0938,-0.9841,-0.4776,Car,1.8357,4.2926,
114,3.770433,49781,618144.11,5806292.75,2.83718530717959,4.93,1.1049,-1.0146,-0.4375,Car,1.8357,4.2926,
115,3.8038,49781,618143.95,5806292.79,2.84188530717959,4.91,1.1194,-1.0435,-0.4051,Car,1.8357,4.2926,
116,3.837167,49781,618143.79,5806292.84,2.84678530717959,4.9,1.1371,-1.071,-0.3821,Car,1.8357,4.2926,
117,3.870533,49781,618143.63,5806292.87,2.85208530717959,4.89,1.1523,-1.0967,-0.3537,Car,1.8357,4.2926,
118,3.9039,49781,618143.47,5806292.91,2.85778530717959,4.88,1.1656,-1.1212,-0.3186,Car,1.8357,4.2926,
119,3.937267,49781,618143.31,5806292.95,2.86368530717959,4.87,1.1807,-1.1442,-0.2916,Car,1.8357,4.2926,
120,3.970633,49781,618143.15,5806292.99,2.86998530717959,4.86,1.1971,-1.1658,-0.2721,Car,1.8357,4.2926,
121,4.004,49781,618142.98,5806293.02,2.87658530717959,4.85,1.2146,-1.186,-0.2621,Car,1.8357,4.2926,
122,4.037367,49781,618142.82,5806293.05,2.88348530717959,4.84,1.2298,-1.2048,-0.2467,Car,1.8357,4.2926,
123,4.070733,49781,618142.66,5806293.08,2.89058530717959,4.83,1.2428,-1.2223,-0.2247,Car,1.8357,4.2926,
124,4.1041,49781,618142.5,5806293.11,2.89798530717959,4.82,1.2657,-1.237,-0.2677,Car,1.8357,4.2926,
125,4.137467,49781,618142.34,5806293.14,2.90548530717959,4.81,1.2808,-1.2515,-0.2725,Car,1.8357,4.2926,
126,4.170833,49781,618142.18,5806293.17,2.91308530717959,4.8,1.2966,-1.2645,-0.2866,Car,1.8357,4.2926,
127,4.2042,49781,618142.02,5806293.19,2.92078530717959,4.79,1.3099,-1.2762,-0.2952,Car,1.8357,4.2926,
128,4.237567,49781,618141.86,5806293.21,2.92858530717959,4.79,1.3207,-1.2867,-0.2975,Car,1.8357,4.2926,
129,4.270933,49781,618141.71,5806293.23,2.93658530717959,4.77,1.3321,-1.2961,-0.3073,Car,1.8357,4.2926,
130,4.3043,49781,618141.55,5806293.25,2.94458530717959,4.76,1.3441,-1.3042,-0.3251,Car,1.8357,4.2926,
131,4.337667,49781,618141.39,5806293.27,2.95278530717959,4.75,1.3668,-1.3106,-0.3881,Car,1.8357,4.2926,
132,4.371033,49781,618141.24,5806293.29,2.96098530717959,4.74,1.3774,-1.3151,-0.4097,Car,1.8357,4.2926,
133,4.4044,49781,618141.08,5806293.3,2.96918530717959,4.73,1.384,-1.3178,-0.423,Car,1.8357,4.2926,
134,4.437767,49781,618140.92,5806293.32,2.97748530717959,4.71,1.3899,-1.3198,-0.4357,Car,1.8357,4.2926,
135,4.471133,49781,618140.77,5806293.33,2.98588530717959,4.7,1.395,-1.3209,-0.4486,Car,1.8357,4.2926,
136,4.5045,49781,618140.61,5806293.34,2.99438530717959,4.68,1.3984,-1.321,-0.4588,Car,1.8357,4.2926,
137,4.537867,49781,618140.46,5806293.35,3.00278530717959,4.67,1.402,-1.3201,-0.4722,Car,1.8357,4.2926,
138,4.571233,49781,618140.3,5806293.36,3.01138530717959,4.65,1.4064,-1.319,-0.4882,Car,1.8357,4.2926,
139,4.6046,49781,618140.15,5806293.36,3.01998530717959,4.63,1.4089,-1.3179,-0.4982,Car,1.8357,4.2926,
140,4.637967,49781,618139.99,5806293.37,3.02858530717959,4.62,1.3772,-1.317,-0.4027,Car,1.8357,4.2926,
141,4.671333,49781,618139.84,5806293.37,3.03728530717959,4.6,1.3771,-1.3177,-0.4001,Car,1.8357,4.2926,
142,4.7047,49781,618139.69,5806293.38,3.04598530717959,4.59,1.3766,-1.3185,-0.3958,Car,1.8357,4.2926,
143,4.738067,49781,618139.53,5806293.38,3.05478530717959,4.58,1.3767,-1.319,-0.3943,Car,1.8357,4.2926,
144,4.771433,49781,618139.38,5806293.38,3.06358530717959,4.57,1.3762,-1.3195,-0.3911,Car,1.8357,4.2926,
145,4.8048,49781,618139.23,5806293.37,3.07248530717959,4.55,1.3754,-1.32,-0.3863,Car,1.8357,4.2926,
146,4.838167,49781,618139.07,5806293.37,3.08148530717959,4.54,1.3751,-1.3203,-0.3841,Car,1.8357,4.2926,
147,4.871533,49781,618138.92,5806293.36,3.09048530717959,4.53,1.3748,-1.3204,-0.3827,Car,1.8357,4.2926,
148,4.9049,49781,618138.77,5806293.36,3.09948530717959,4.51,1.3736,-1.3205,-0.3786,Car,1.8357,4.2926,
149,4.938267,49781,618138.62,5806293.35,3.10858530717959,4.5,1.3717,-1.3201,-0.3728,Car,1.8357,4.2926,
150,4.971633,49781,618138.47,5806293.34,3.11778530717959,4.49,1.3692,-1.3195,-0.3655,Car,1.8357,4.2926,
151,5.005,49781,618138.32,5806293.33,3.12698530717959,4.48,1.3669,-1.3184,-0.3608,Car,1.8357,4.2926,
152,5.038367,49781,618138.18,5806293.32,3.13628530717959,4.46,1.3645,-1.317,-0.357,Car,1.8357,4.2926,
153,5.071733,49781,618138.03,5806293.3,3.14568530717959,4.45,1.3611,-1.3152,-0.3504,Car,1.8357,4.2926,
154,5.1051,49781,618137.88,5806293.29,3.15508530717959,4.44,1.3565,-1.3127,-0.3419,Car,1.8357,4.2926,
155,5.138467,49781,618137.73,5806293.27,3.16458530717959,4.43,1.3516,-1.3101,-0.3323,Car,1.8357,4.2926,
156,5.171833,49781,618137.59,5806293.25,3.17418530717959,4.42,1.3464,-1.3067,-0.3246,Car,1.8357,4.2926,
157,5.2052,49781,618137.44,5806293.23,3.18368530717959,4.41,1.3413,-1.303,-0.3185,Car,1.8357,4.2926,
158,5.238567,49781,618137.3,5806293.21,3.19328530717959,4.4,1.3348,-1.2985,-0.3093,Car,1.8357,4.2926,
159,5.271933,49781,618137.15,5806293.19,3.20288530717959,4.39,1.3273,-1.2933,-0.2983,Car,1.8357,4.2926,
160,5.3053,49781,618137.01,5806293.16,3.21258530717959,4.38,1.3189,-1.2875,-0.2861,Car,1.8357,4.2926,
161,5.338667,49781,618136.87,5806293.14,3.22218530717959,4.37,1.2939,-1.2779,-0.203,Car,1.8357,4.2926,
162,5.372033,49781,618136.73,5806293.11,3.23188530717959,4.36,1.2821,-1.2726,-0.1558,Car,1.8357,4.2926,
163,5.4054,49781,618136.58,5806293.08,3.24158530717959,4.36,1.2749,-1.2664,-0.1473,Car,1.8357,4.2926,
164,5.438767,49781,618136.44,5806293.05,3.25118530717959,4.35,1.2671,-1.2597,-0.1367,Car,1.8357,4.2926,
165,5.472133,49781,618136.3,5806293.02,3.26088530717959,4.35,1.2584,-1.2522,-0.1253,Car,1.8357,4.2926,
166,5.5055,49781,618136.16,5806292.99,3.27058530717959,4.35,1.2487,-1.2438,-0.1103,Car,1.8357,4.2926,
167,5.538867,49781,618136.02,5806292.96,3.28018530717959,4.34,1.2392,-1.2355,-0.0954,Car,1.8357,4.2926,
168,5.572233,49781,618135.88,5806292.92,3.28988530717959,4.34,1.2303,-1.2274,-0.0841,Car,1.8357,4.2926,
169,5.6056,49781,618135.75,5806292.89,3.29948530717959,4.34,1.2219,-1.2196,-0.0737,Car,1.8357,4.2926,
170,5.638967,49781,618135.61,5806292.85,3.30908530717959,4.33,1.2141,-1.2124,-0.0642,Car,1.8357,4.2926,
171,5.672333,49781,618135.47,5806292.81,3.31858530717959,4.33,1.2067,-1.2055,-0.0541,Car,1.8357,4.2926,
172,5.7057,49781,618135.33,5806292.77,3.32818530717959,4.33,1.2,-1.1994,-0.0405,Car,1.8357,4.2926,
173,5.739067,49781,618135.2,5806292.73,3.33768530717959,4.33,1.194,-1.1937,-0.028,Car,1.8357,4.2926,
174,5.772433,49781,618135.06,5806292.69,3.34708530717959,4.33,1.1889,-1.1888,-0.0167,Car,1.8357,4.2926,
175,5.8058,49781,618134.92,5806292.64,3.35658530717959,4.33,1.1846,-1.1846,-0.0078,Car,1.8357,4.2926,
176,5.839167,49781,618134.79,5806292.6,3.36588530717959,4.33,1.181,-1.181,-0.0014,Car,1.8357,4.2926,
177,5.872533,49781,618134.65,5806292.55,3.37528530717959,4.33,1.1781,-1.1781,0.0062,Car,1.8357,4.2926,
178,5.9059,49781,618134.51,5806292.51,3.38468530717959,4.33,1.1761,-1.176,0.0158,Car,1.8357,4.2926,
179,5.939267,49781,618134.38,5806292.46,3.39398530717959,4.33,1.1751,-1.1749,0.0235,Car,1.8357,4.2926,
180,5.972633,49781,618134.24,5806292.41,3.40328530717959,4.33,1.1748,-1.1744,0.0293,Car,1.8357,4.2926,
181,6.006,49781,618134.1,5806292.35,3.41248530717959,4.33,1.1751,-1.1747,0.0324,Car,1.8357,4.2926,
182,6.039367,49781,618133.97,5806292.3,3.42158530717959,4.33,1.1764,-1.1758,0.0368,Car,1.8357,4.2926,
183,6.072733,49781,618133.83,5806292.25,3.43068530717959,4.33,1.1787,-1.1779,0.0431,Car,1.8357,4.2926,
184,6.1061,49781,618133.7,5806292.19,3.43968530717959,4.34,1.1816,-1.1807,0.0477,Car,1.8357,4.2926,
185,6.139467,49781,618133.56,5806292.14,3.44868530717959,4.34,1.1855,-1.1845,0.0501,Car,1.8357,4.2926,
186,6.172833,49781,618133.43,5806292.08,3.45768530717959,4.34,1.1902,-1.1892,0.0501,Car,1.8357,4.2926,
187,6.2062,49781,618133.3,5806292.02,3.46658530717959,4.34,1.196,-1.1949,0.051,Car,1.8357,4.2926,
188,6.239567,49781,618133.16,5806291.96,3.47558530717959,4.34,1.2029,-1.2016,0.0543,Car,1.8357,4.2926,
189,6.272933,49781,618133.03,5806291.9,3.48448530717959,4.34,1.2107,-1.2095,0.0556,Car,1.8357,4.2926,
190,6.3063,49781,618132.9,5806291.84,3.49338530717959,4.35,1.2195,-1.2183,0.0548,Car,1.8357,4.2926,
191,6.339667,49781,618132.77,5806291.78,3.50238530717959,4.35,1.228,-1.228,-0.01,Car,1.8357,4.2926,
192,6.373033,49781,618132.64,5806291.71,3.51128530717959,4.35,1.2434,-1.2406,-0.0831,Car,1.8357,4.2926,
193,6.4064,49781,618132.51,5806291.65,3.52028530717959,4.34,1.2527,-1.2497,-0.0866,Car,1.8357,4.2926,
194,6.439767,49781,618132.38,5806291.58,3.52938530717959,4.34,1.2633,-1.2599,-0.0921,Car,1.8357,4.2926,
195,6.473133,49781,618132.25,5806291.51,3.53838530717959,4.34,1.2749,-1.271,-0.0998,Car,1.8357,4.2926,
196,6.5065,49781,618132.13,5806291.44,3.54748530717959,4.33,1.2871,-1.2827,-0.1064,Car,1.8357,4.2926,
197,6.539867,49781,618132.0,5806291.37,3.55668530717959,4.33,1.2991,-1.2943,-0.1121,Car,1.8357,4.2926,
198,6.573233,49781,618131.87,5806291.3,3.56598530717959,4.33,1.3103,-1.3049,-0.1193,Car,1.8357,4.2926,
199,6.6066,49781,618131.75,5806291.23,3.57528530717959,4.32,1.3203,-1.3143,-0.1252,Car,1.8357,4.2926,
200,6.639967,49781,618131.62,5806291.16,3.58458530717959,4.32,1.3294,-1.323,-0.1305,Car,1.8357,4.2926,
201,6.673333,49781,618131.5,5806291.08,3.59408530717959,4.31,1.3373,-1.3304,-0.1355,Car,1.8357,4.2926,
202,6.7067,49781,618131.38,5806291.0,3.60358530717959,4.31,1.3438,-1.3365,-0.1397,Car,1.8357,4.2926,
203,6.740067,49781,618131.25,5806290.93,3.61328530717959,4.3,1.349,-1.3414,-0.1424,Car,1.8357,4.2926,
204,6.773433,49781,618131.13,5806290.85,3.62298530717959,4.3,1.3523,-1.3449,-0.1413,Car,1.8357,4.2926,
205,6.8068,49781,618131.01,5806290.77,3.63278530717959,4.29,1.3543,-1.3473,-0.1375,Car,1.8357,4.2926,
206,6.840167,49781,618130.89,5806290.69,3.64268530717959,4.29,1.3551,-1.3482,-0.1364,Car,1.8357,4.2926,
207,6.873533,49781,618130.78,5806290.6,3.65268530717959,4.28,1.3548,-1.3478,-0.1373,Car,1.8357,4.2926,
208,6.9069,49781,618130.66,5806290.52,3.66268530717959,4.28,1.3528,-1.3461,-0.1343,Car,1.8357,4.2926,
209,6.940267,49781,618130.55,5806290.44,3.67278530717959,4.28,1.3494,-1.3433,-0.1286,Car,1.8357,4.2926,
210,6.973633,49781,618130.43,5806290.35,3.68308530717959,4.27,1.3442,-1.3388,-0.1195,Car,1.8357,4.2926,
211,7.007,49781,618130.32,5806290.26,3.69338530717959,4.27,1.338,-1.3332,-0.1132,Car,1.8357,4.2926,
212,7.040367,49781,618130.21,5806290.18,3.70388530717959,4.26,1.3306,-1.3261,-0.1092,Car,1.8357,4.2926,
213,7.073733,49781,618130.1,5806290.09,3.71438530717959,4.26,1.3218,-1.318,-0.1012,Car,1.8357,4.2926,
214,7.1071,49781,618129.99,5806290.0,3.72498530717959,4.26,1.3111,-1.308,-0.0899,Car,1.8357,4.2926,
215,7.140467,49781,618129.88,5806289.91,3.73558530717959,4.25,1.2993,-1.297,-0.0761,Car,1.8357,4.2926,
216,7.173833,49781,618129.77,5806289.81,3.74628530717959,4.25,1.2862,-1.2846,-0.0647,Car,1.8357,4.2926,
217,7.2072,49781,618129.67,5806289.72,3.75688530717959,4.25,1.2718,-1.2706,-0.0556,Car,1.8357,4.2926,
218,7.240567,49781,618129.56,5806289.63,3.76758530717959,4.25,1.256,-1.2553,-0.0424,Car,1.8357,4.2926,
219,7.273933,49781,618129.46,5806289.53,3.77808530717959,4.25,1.2387,-1.2385,-0.0261,Car,1.8357,4.2926,
